일자,구매일련번호,거래처코드,품목코드,품목명,규격,재질,도금,수량
2020/06/11,2020/06/11-1,6158148595,HHN168M,HEAVYHEXNUT,16,A194-8M,,40
2020/06/11,2020/06/11-1,6158148595,SW16S316,스프링와샤,16,STS316,,40
2020/06/11,2020/06/11-2,2348103915,PW22S,평와샤,22,철,무도금,"1,000"
2020/06/11,2020/06/11-2,2348103915,11114,운송비,,,,1
2020/06/11,2020/06/11-3,1273962747,TH1S3.530SZY,트러스태핑1종(+),3.5*30,철,천연색,"2,000"
2020/06/11,2020/06/11-3,1273962747,FB+620S304,후렌지볼트(+),6*20,STS304,,"2,400"
2020/06/11,2020/06/11-3,1273962747,SHB625SZY,셈스육각볼트(+),6*25(PW+SW),철,천연색,300
2020/06/11,2020/06/11-4,1088127864,STUDB10190S,스터드볼트,10*190,철,무도금,"2,000"
2020/06/11,2020/06/11-5,1341478128,SHB1030SZY,셈스육각볼트(+),10*30(PW+SW),철,천연색,100
2020/06/11,2020/06/11-6,2158116699,HSH35S304,렌치볼트,3*5,STS304,,"1,000"
2020/06/11,2020/06/11-6,2158116699,PW20S316,평와샤,20,STS316,,800
2020/06/11,2020/06/11-6,2158116699,PW18S316,평와샤,18,STS316,,200
2020/06/11,2020/06/11-6,2158116699,PW22S316,평와샤,22,STS316,,100
2020/06/11,2020/06/11-6,2158116699,SW20S316,스프링와샤,20,STS316,,150
2020/06/11,2020/06/11-6,2158116699,SW18S316,스프링와샤,18,STS316,,150
2020/06/11,2020/06/11-7,7348100908,CJN3390S,원형연결너트(관통형),33*60*90,철,무도금,455
2020/06/11,2020/06/11-8,1300384563,11112,도금비용,,,,"1,280"
2020/06/11,2020/06/11-9,1131198446,힐티케미칼,"케미칼(힐티)B,N,W",,5.8T,백색,35
2020/06/11,2020/06/11-9,1131198446,힐티케미칼,"케미칼(힐티)B,N,W",,5.8T,백색,18
2020/06/11,2020/06/11-9,1131198446,힐티케미칼,"케미칼(힐티)B,N,W",,5.8T,백색,90
2020/06/11,2020/06/11-9,1131198446,힐티케미칼,"케미칼(힐티)B,N,W",,5.8T,백색,45
2020/06/11,2020/06/11-9,1131198446,HILTI200,힐티액,(HY-200),,,9
2020/06/11,2020/06/11-9,1131198446,HILTIGUN,힐티건,,,,1
2020/06/11,2020/06/11-9,1131198446,11114,운송비,,,,1
2020/06/11,2020/06/11-10,6028601041,ALLT,기타,,A307B/563A/F436,H.D.G,5
2020/06/11,2020/06/11-10,6028601041,ALLT,기타,,A307B/563A/F436,H.D.G,34
2020/06/11,2020/06/11-10,6028601041,ALLT,기타,,A307B/563A/F436,H.D.G,58
2020/06/11,2020/06/11-10,6028601041,ALLT,기타,,A307B/563A/F436,H.D.G,30
2020/06/11,2020/06/11-10,6028601041,ALLT,기타,,A307B/563A/F436,H.D.G,9
2020/06/11,2020/06/11-10,6028601041,ALLT,기타,,A307B/563A/F436,H.D.G,40
2020/06/11,2020/06/11-10,6028601041,ALLT,기타,,A307B/563A/F436,HDG,16
2020/06/11,2020/06/11-10,6028601041,ALLT,기타,,A307B/563A/F436,HDG,42
2020/06/11,2020/06/11-10,6028601041,ALLT,기타,,A307B/563A/F436,H.D.G,12
2020/06/11,2020/06/11-10,6028601041,ALLT,기타,,A307B/563A/F436,H.D.G,7
2020/06/11,2020/06/11-10,6028601041,ALLT,기타,,F1554-A36/563AF436/SS400,H.D.G,12
2020/06/11,2020/06/11-10,6028601041,ALLT,기타,,A490/563/F436,H.D.G,26
2020/06/11,2020/06/11-10,6028601041,11114,운송비,,,,1
2020/06/11,2020/06/11-11,1138141626,ALLT,기타,,,,1
2020/06/11,2020/06/11-11,1138141626,HT1650F10T,H/T건축용볼트(B/N/2PW),16*50,F10T,,744
2020/06/11,2020/06/11-11,1138141626,TS1645S10T,T/S건축용볼트(B/N/PW),16*45,S10T,,724
2020/06/11,2020/06/11-11,1138141626,TS2050S10T,T/S건축용볼트(B/N/PW),20*50,S10T,,4
2020/06/11,2020/06/11-11,1138141626,ALLT,기타,,,,1
2020/06/11,2020/06/11-11,1138141626,HT1650F10T,H/T건축용볼트(B/N/2PW),16*50,F10T,,744
2020/06/11,2020/06/11-11,1138141626,TS1645S10T,T/S건축용볼트(B/N/PW),16*45,S10T,,724
2020/06/11,2020/06/11-11,1138141626,TS2050S10T,T/S건축용볼트(B/N/PW),20*50,S10T,,4
2020/06/11,2020/06/11-11,1138141626,ALLT,기타,,,,1
2020/06/11,2020/06/11-11,1138141626,HT1645F10T,H/T건축용볼트(B/N/2PW),16*45,F10T,,"2,254"
2020/06/11,2020/06/11-11,1138141626,HT1650F10T,H/T건축용볼트(B/N/2PW),16*50,F10T,,540
2020/06/11,2020/06/11-11,1138141626,HT1655F10T,H/T건축용볼트(B/N/2PW),16*55,F10T,,48
2020/06/11,2020/06/11-11,1138141626,HT2060F10T,H/T건축용볼트(B/N/2PW),20*60,F10T,,96
2020/06/11,2020/06/11-11,1138141626,TS1645S10T,T/S건축용볼트(B/N/PW),16*45,S10T,,"3,023"
2020/06/11,2020/06/11-11,1138141626,TS2050S10T,T/S건축용볼트(B/N/PW),20*50,S10T,,347
2020/06/11,2020/06/11-11,1138141626,TS2060S10T,T/S건축용볼트(B/N/PW),20*60,S10T,,715
2020/06/11,2020/06/11-12,1138141626,ALLT,기타,,,,1
2020/06/11,2020/06/11-12,1138141626,TS1645S10T,T/S건축용볼트(B/N/PW),16*45,S10T,대우제품,545
2020/06/11,2020/06/11-12,1138141626,TS2060S10T,T/S건축용볼트(B/N/PW),20*60,S10T,대우제품,"2,036"
2020/06/11,2020/06/11-12,1138141626,TS2050S10T,T/S건축용볼트(B/N/PW),20*50,S10T,대우제품,790
2020/06/11,2020/06/11-12,1138141626,ALLT,기타,,,,1
2020/06/11,2020/06/11-12,1138141626,TS1645S10T,T/S건축용볼트(B/N/PW),16*45,S10T,대우제품,545
2020/06/11,2020/06/11-12,1138141626,TS2060S10T,T/S건축용볼트(B/N/PW),20*60,S10T,대우제품,"2,036"
2020/06/11,2020/06/11-12,1138141626,TS2050S10T,T/S건축용볼트(B/N/PW),20*50,S10T,대우제품,790
2020/06/11,2020/06/11-13,1138141626,ALLT,기타,,,,1
2020/06/11,2020/06/11-13,1138141626,HT1655F10T,H/T건축용볼트(B/N/2PW),16*55,F10T,,355
2020/06/11,2020/06/11-13,1138141626,11114,운송비,,,,1
2020/06/11,2020/06/11-14,1138141626,ALLT,기타,,,,1
2020/06/11,2020/06/11-14,1138141626,HT2050F10T,H/T건축용볼트(B/N/2PW),20*50,F10T,,80
2020/06/11,2020/06/11-14,1138141626,HT1640F10T,H/T건축용볼트(B/N/2PW),16*40,F10T,,40
2020/06/11,2020/06/11-14,1138141626,ALLT,기타,,,,1
2020/06/11,2020/06/11-14,1138141626,HT2060F10T,H/T건축용볼트(B/N/2PW),20*60,F10T,,15
2020/06/11,2020/06/11-14,1138141626,HT2055F10T,H/T건축용볼트(B/N/2PW),20*55,F10T,,488
2020/06/11,2020/06/11-14,1138141626,HT2050F10T,H/T건축용볼트(B/N/2PW),20*50,F10T,,99
2020/06/11,2020/06/11-14,1138141626,HT1645F10T,H/T건축용볼트(B/N/2PW),16*45,F10T,,132
2020/06/12,2020/06/12-1,6068161686,HB1235S316L,육각볼트,12*35,STS316L,,75
2020/06/12,2020/06/12-1,6068161686,HB2270S316,육각볼트,22*70,STS316,,25
2020/06/12,2020/06/12-1,6068161686,HB2080S316,육각볼트,20*80,STS316,,125
2020/06/12,2020/06/12-1,6068161686,HB2060S316,육각볼트,20*60,STS316,,160
2020/06/12,2020/06/12-1,6068161686,HB1880S316,육각볼트,18*80,STS316,,27
2020/06/12,2020/06/12-1,6068161686,HB1245S316,육각볼트,12*45,STS316,,10
2020/06/12,2020/06/12-1,6068161686,HN12S316,육각너트,12,STS316,,85
2020/06/12,2020/06/12-1,6068161686,HN18S316,육각너트,18,STS316,,137
2020/06/12,2020/06/12-1,6068161686,HN20S316,육각너트,20,STS316,,285
2020/06/12,2020/06/12-1,6068161686,HN22S316,육각너트,22,STS316,,60
2020/06/12,2020/06/12-2,6158148595,스터드볼트제작1,스터드볼트,,B8,,27
2020/06/12,2020/06/12-2,6158148595,HHN20A194-8,HEAVYHEXNUT,20-2.5P,A194-8,,54
2020/06/12,2020/06/12-2,6158148595,11114,운송비,,,,1
2020/06/12,2020/06/12-3,1348155132,SB345SN,지지대볼트,3*4*5,철,니켈,"5,000"
2020/06/12,2020/06/12-4,2158116699,HB1865S316,육각볼트,18*65,STS316,,100
2020/06/12,2020/06/12-4,2158116699,HB2290S316L,육각볼트,22*90,STS316L,,35
2020/06/12,2020/06/12-5,1342349606,11112,도금비용,,,,"1,387"
2020/06/12,2020/06/12-5,1342349606,HB3375S,육각볼트,33*75,철,무도금,-950
2020/06/12,2020/06/12-5,1342349606,HB3375SG,육각볼트,33*75,철,지오매트,950
2020/06/12,2020/06/12-5,1342349606,CJN3390SG,원형연결너트(관통형),내경33*외경60*길이90,철,지오매트,436
2020/06/12,2020/06/12-5,1342349606,CJN3390S,원형연결너트(관통형),33*60*90,철,무도금,-436
2020/06/12,2020/06/12-6,1340865184,11112,도금비용,,,,182
2020/06/12,2020/06/12-6,1340865184,STUDB10190S,스터드볼트,10*190,철,무도금,"-2,000"
2020/06/12,2020/06/12-6,1340865184,STUDB10190SN,스터드볼트,10*190,철,니켈,"2,000"
2020/06/12,2020/06/12-7,2342801192,11112,도금비용,,,,208
2020/06/12,2020/06/12-7,2342801192,11112,도금비용,,,,35
2020/06/12,2020/06/12-7,2342801192,HB1230SZY,육각볼트,12*30,철,천연색,"-1,010"
2020/06/12,2020/06/12-7,2342801192,HB1230SG,육각볼트,12*30,철,지오메트,"1,010"
2020/06/12,2020/06/12-7,2342801192,HB12130SZY,육각볼트,12*130,철,천연색,"-1,500"
2020/06/12,2020/06/12-7,2342801192,HB12130SG,육각볼트,12*130,철,지오메트,"1,500"
2020/06/12,2020/06/12-7,2342801192,HN12SZY,육각너트,12,철,천연색,-115
2020/06/12,2020/06/12-7,2342801192,HN12SGEO,육각너트,12,철,지오메트,115
2020/06/12,2020/06/12-7,2342801192,HN12S,육각너트,12,철,무도금,"2,400"
2020/06/12,2020/06/12-7,2342801192,HN12SGEO,육각너트,12,철,지오메트,"2,400"
2020/06/12,2020/06/12-8,1130625667,A325제작건1,"H/HB,N,2W",,A325/A563-10S/F436,H.D.G,115
2020/06/12,2020/06/12-8,1130625667,A325제작건1,"H/HB,N,2W",,A325/A563-10S/F436,H.D.G,51
2020/06/12,2020/06/12-8,1130625667,A325제작건1,"H/HB,N,2W",,A325/A563-10S/F436,H.D.G,47
2020/06/12,2020/06/12-9,6028601041,A325제작건1,"H/HB,N,2W",,A325/A563-10S/F436,H.D.G,115
2020/06/12,2020/06/12-9,6028601041,A325제작건1,"H/HB,N,2W",,A325/A563-10S/F436,H.D.G,51
2020/06/12,2020/06/12-9,6028601041,A325제작건1,"H/HB,N,2W",,A325/A563-10S/F436,H.D.G,47
2020/06/15,2020/06/15-1,1348693484,L형앙카제작3,L형앙카(단스키),,철,용융,10
2020/06/15,2020/06/15-1,1348693484,11114,운송비,,,,1
2020/06/15,2020/06/15-2,1278627332,CGUNI,주입식건,수입형,,,20
2020/06/15,2020/06/15-3,1273962747,FHM24S304,사라머신(+),2*4,STS304,,"4,000"
2020/06/15,2020/06/15-3,1273962747,FHM26S304,사라머신(+),2*6,STS304,,"4,000"
2020/06/15,2020/06/15-3,1273962747,FHM38S304,사라머신(+),3*8,STS304,,"4,000"
2020/06/15,2020/06/15-3,1273962747,FHM36S304,사라머신(+),3*6,STS304,,"4,000"
2020/06/15,2020/06/15-3,1273962747,FHM410S304,사라머신(+),4*10,STS304,,"2,000"
2020/06/15,2020/06/15-3,1273962747,JB615SN,가구용볼트(+),6*15,철,니켈,"1,000"
2020/06/15,2020/06/15-3,1273962747,JB625SN,가구용볼트(+),6*25,철,니켈,"2,000"
2020/06/15,2020/06/15-3,1273962747,JB630SN,가구용볼트(+),6*30,철,니켈,"1,000"
2020/06/15,2020/06/15-3,1273962747,JB650SN,가구용볼트(+),6*50,철,니켈,"2,000"
2020/06/15,2020/06/15-4,1288712159,SPN38S304,스프링너트,3/8″,STS304,,"9,650"
2020/06/15,2020/06/15-5,1378623124,FTR516S304,전산볼트,5/16*1M,STS304,,100
2020/06/15,2020/06/15-6,1138117524,FRT5/16가공건,양산볼트,,철,백색,498
2020/06/15,2020/06/15-6,1138117524,FRT5/16가공건,양산볼트,,철,백색,300
2020/06/15,2020/06/15-6,1138117524,FRT5/16가공건,양산볼트,,철,백색,500
2020/06/15,2020/06/15-6,1138117524,WA12100SZW,웨지앙카,12*100,철,백색,500
2020/06/15,2020/06/15-7,1408101999,HB38112S304,육각볼트,3/8*1-1/2＂,STS304,,"8,500"
2020/06/15,2020/06/15-8,2158116699,STUDB1665B7,스터드볼트,16*65,A193-B7,,180
2020/06/15,2020/06/15-8,2158116699,STUDB2080B7,스터드볼트,20*80,A193-B7,,100
2020/06/15,2020/06/15-8,2158116699,HHN162H,HEAVYHEXNUT,16,A194-2H,,400
2020/06/15,2020/06/15-8,2158116699,HHN202H,HEAVYHEXNUT,20,A194-2H,,200
2020/06/15,2020/06/15-8,2158116699,HB2055SHDG,육각볼트,20*55,철,용융,100
2020/06/15,2020/06/15-8,2158116699,HB38112S304,육각볼트,3/8*1-1/2＂,STS304,,500
2020/06/15,2020/06/15-9,6038133202,WSTUD19100A,웰딩스터드(자동),19*100,실리콘킬드강,무도금,105
2020/06/15,2020/06/15-9,6038133202,WSTUD22100A,웰딩스터드(자동),22*100,실리콘킬드강,무도금,"4,915"
2020/06/15,2020/06/15-9,6038133202,11114,운송비,,,,1
2020/06/15,2020/06/15-9,6038133202,ALLT,기타,,,,1
2020/06/15,2020/06/15-9,6038133202,WSTUD19100M,웰딩스터드(수동),19*100,실리콘킬드강,무도금,-105
2020/06/15,2020/06/15-9,6038133202,WSTUD22100M,웰딩스터드(수동),22*100,실리콘킬드강,무도금,"-4,915"
2020/06/15,2020/06/15-9,6038133202,ALLT,기타,,,,1
2020/06/15,2020/06/15-10,6158148595,PW12F436M-1HDG,평와샤,12(27*14*3.2T),F436M-1,용융,78
2020/06/15,2020/06/15-10,6158148595,PW20F436M-1HDG,평와샤,20(41*22*3.2T),F436M-1,용융,40
2020/06/15,2020/06/15-10,6158148595,PW16F436M-1HDG,평와샤,16(33*18*3.2T),F436M-1,용융,64
2020/06/15,2020/06/15-10,6158148595,PW38F436-1HDG,평와샤,3/8″(20.6*10.3*2.0T),F436-1,용융,122
2020/06/15,2020/06/15-10,6158148595,11114,운송비,,,,1
2020/06/15,2020/06/15-11,6038133202,WSTUD19100A,웰딩스터드(자동),19*100,실리콘킬드강,무도금,105
2020/06/15,2020/06/15-11,6038133202,WSTUD22100A,웰딩스터드(자동),22*100,실리콘킬드강,무도금,"4,915"
2020/06/15,2020/06/15-11,6038133202,11114,운송비,,,,1
2020/06/15,2020/06/15-12,1348693484,L형앙카제작1,L형앙카(단스키),,철,무도금,100
2020/06/15,2020/06/15-12,1348693484,HN20S,육각너트,20,철,무도금,200
2020/06/15,2020/06/15-12,1348693484,PW20S,평와샤,20,철,무도금,200
2020/06/15,2020/06/15-12,1348693484,11114,운송비,,,,1
2020/06/16,2020/06/16-1,1242598986,L형앙카제작1,L형앙카(단스키),,철,무도금,100
2020/06/16,2020/06/16-2,1378623124,SETA12100S304,세트앙카,1/2*100,STS304,(국산),"2,000"
2020/06/16,2020/06/16-2,1378623124,DC,할인,,,,1
2020/06/16,2020/06/16-3,5038172638,PW38301S304,평와샤(30*1T),3/8,STS304,,"9,800"
2020/06/16,2020/06/16-4,1242598986,L형앙카제작3,L형앙카(단스키),,철,,16
2020/06/16,2020/06/16-4,1242598986,11114,운송비,,,,1
2020/06/16,2020/06/16-4,1242598986,L형앙카제작3,L형앙카(단스키),,철,무도금,"1,900"
2020/06/16,2020/06/16-4,1242598986,11112,도금비용,,,용융,1
2020/06/16,2020/06/16-5,6028601041,ALLT,기타,,B7/2H,용융,4
2020/06/16,2020/06/16-5,6028601041,ALLT,기타,,B7/2H,용융,4
2020/06/16,2020/06/16-5,6028601041,ALLT,기타,,B7/2H,용융,8
2020/06/16,2020/06/16-6,2158116699,HSH845S304,렌치볼트,8*45,STS304,,"1,000"
2020/06/16,2020/06/16-6,2158116699,HSH835CM,렌치볼트,8*35,10.9T,,"1,000"
2020/06/16,2020/06/16-7,6063583849,HGB22130S304,경첩볼트,22*130,STS304,,10
2020/06/17,2020/06/17-1,1408156403,CB815SZY,근각볼트,8*15,철,천연색,"2,500"
2020/06/17,2020/06/17-2,1273962747,SPHM612SZY,셈스냄비머신(+),6*12(PW+SW),철,천연색,"1,200"
2020/06/17,2020/06/17-2,1273962747,PHM310SZY,냄비머신(+),3*10,철,천연색,"2,000"
2020/06/17,2020/06/17-2,1273962747,PHM2510S304,냄비머신(+),2.5*10,STS304,,"2,000"
2020/06/17,2020/06/17-2,1273962747,FHM516SZY,사라머신(+),5*16,철,천연색,"1,000"
2020/06/17,2020/06/17-2,1273962747,FH2S312S304,접시태핑2종(+),3*12,STS304,,"1,000"
2020/06/17,2020/06/17-2,1273962747,FH2S416S304,접시태핑2종(+),4*16,STS304,,"1,000"
2020/06/17,2020/06/17-2,1273962747,PHW2S312SZY,냄비와샤붙이2종(+),3*12,철,천연색,"2,000"
2020/06/17,2020/06/17-2,1273962747,THM435S304,트러스머신(+),4*35,STS304,,600
2020/06/17,2020/06/17-3,2330154189,WA12145SZW,웨지앙카,12*145,철,백색,"1,000"
2020/06/17,2020/06/17-3,2330154189,WA20150SZW,웨지앙카,20*150,철,백색,320
2020/06/17,2020/06/17-3,2330154189,11114,운송비,,,,1
2020/06/17,2020/06/17-4,5030440585,HW#1425S410,HW직결피스,＃14*25,STS410,,900
2020/06/17,2020/06/17-4,5030440585,11114,운송비,,,,1
2020/06/17,2020/06/17-5,5148134497,HB1670S304,육각볼트,16*70,STS304,,540
2020/06/17,2020/06/17-5,5148134497,HB2080S304,육각볼트,20*80,STS304,,240
2020/06/17,2020/06/17-6,1400177105,LC2N24PP,"볼트캡(롱,2N용)",24,PP,회색,20
2020/06/17,2020/06/17-6,1400177105,LC2N30PP,"볼트캡(롱,2N용)",30,PP,회색,16
2020/06/17,2020/06/17-7,1138141626,ALLT,기타,,,,1
2020/06/17,2020/06/17-7,1138141626,TS2045S10T,T/S건축용볼트(B/N/PW),20*45,S10T,대우,489
2020/06/17,2020/06/17-7,1138141626,TS2060S10T,T/S건축용볼트(B/N/PW),20*60,S10T,대우,218
2020/06/17,2020/06/17-7,1138141626,TS2075S10T,T/S건축용볼트(B/N/PW),20*75,S10T,대우,727
2020/06/18,2020/06/18-1,1408156403,FB1225SZY,후렌지볼트(멍),12*25,철,천연색,700
2020/06/18,2020/06/18-2,2158116699,HB1670S304,육각볼트,16*70,STS304,,100
2020/06/18,2020/06/18-2,2158116699,HN16S304,육각너트,16,STS304,,700
2020/06/18,2020/06/18-2,2158116699,HSB312S304,둥근머리렌치볼트,3*12,STS304,,"1,000"
2020/06/18,2020/06/18-3,1378623124,SETA3875S304,세트앙카,3/8*75,STS304,,400
2020/06/18,2020/06/18-3,1378623124,VSNR6130S275,V안전망고리,6*65*65*60도,S275,무도금,"3,000"
2020/06/18,2020/06/18-3,1378623124,JSNR825035S275,J안전망고리,8.2*50*35*30도,S275,무도금,"3,200"
2020/06/18,2020/06/18-3,1378623124,VSNR82184S275,V안전망고리,8.2*92*92*60도,S275,무도금,"3,590"
2020/06/18,2020/06/18-3,1378623124,JSNR826035S275,✔안전망고리(체크),8.2*60*35*30도,SS275,무도금,"2,200"
2020/06/18,2020/06/18-3,1378623124,11114,운송비,,,,1
2020/06/18,2020/06/18-4,1360674142,HSF890CM10N,접시머리렌치볼트,8*90,10.9T,니켈,"5,000"
2020/06/18,2020/06/18-5,1088127864,유볼트제작1,유볼트(로링경),,STS304,,600
2020/06/18,2020/06/18-6,1408158774,유볼트제작1,유볼트(로링경),,STS304,,100
2020/06/18,2020/06/18-6,1408158774,UB388S304,유볼트(로링경),3/8*8″(200A),STS304,,24
2020/06/18,2020/06/18-6,1408158774,UB38114S304,유볼트(로링경),3/8*1-1/4″(32A),STS304,,31
2020/06/18,2020/06/18-6,1408158774,UB384S304,유볼트(로링경),3/8*4″(100A),STS304,,150
2020/06/18,2020/06/18-6,1408158774,UB385S304,유볼트(로링경),3/8*5″(125A),STS304,,8
2020/06/18,2020/06/18-6,1408158774,UB386S304,유볼트(로링경),3/8*6″(150A),STS304,,52
2020/06/18,2020/06/18-6,1408158774,UB383S304,유볼트(로링경),3/8*3″(80A),STS304,,24
2020/06/18,2020/06/18-7,3970301812,HSB830CM10N,둥근머리렌치볼트,8*30,10.9T,니켈,"5,100"
2020/06/18,2020/06/18-7,3970301812,HSB1020CM10N,둥근머리렌치볼트,10*20,10.9T,니켈,"2,100"
2020/06/18,2020/06/18-7,3970301812,HSB1220CM10N,둥근머리렌치볼트,12*20,10.9T,니켈,"1,000"
2020/06/18,2020/06/18-8,1130284009,HN24SHDG,육각너트,24,철,용융,60
2020/06/18,2020/06/18-8,1130284009,HSH1670CM12,렌치볼트,16*70,12.9T,,10
2020/06/18,2020/06/18-8,1130284009,HSS1670CM12,무두렌치볼트,16*70,12.9T,,10
2020/06/18,2020/06/18-8,1130284009,11114,운송비,,,,1
2020/06/18,2020/06/18-9,1378169071,TFHB342S,"각산육각볼트,너트","3/4*2""",철,,"1,300"
2020/06/18,2020/06/18-9,1378169071,ALLT,기타,,,,1
2020/06/18,2020/06/18-10,1273962747,FHM310S304,사라머신(+),3*10,STS304,,"2,000"
2020/06/18,2020/06/18-11,1130284009,HN24CM10hdg,육각너트,24,10T,용융,60
2020/06/18,2020/06/18-11,1130284009,HSH1670CM12,렌치볼트,16*70,12.9T,,10
2020/06/18,2020/06/18-11,1130284009,HSS1670CM12,무두렌치볼트,16*70,12.9T,,10
2020/06/18,2020/06/18-11,1130284009,11114,운송비,,,,1
2020/06/18,2020/06/18-12,1342183672,ALLT,기타,,,,"11,900"
2020/06/18,2020/06/18-13,1138141626,HT2055F10T,H/T건축용볼트(B/N/2PW),20*55,F10T,,"1,680"
2020/06/19,2020/06/19-1,2330154189,SETA34125SZY,세트앙카,3/4*125,철,천연색,50
2020/06/19,2020/06/19-2,1198690265,TBC34SZW,주물턴버클,3/4＂,철,백색,200
2020/06/19,2020/06/19-3,2158116699,3HN6S304,육각너트(3종),6,STS304,,"4,000"
2020/06/19,2020/06/19-4,1268645623,WB620SCP,용접볼트,6*20,철,동도금,"3,000"
2020/06/19,2020/06/19-5,1088127864,각산볼트제작,각산볼트(TR6P),,철,,4
2020/06/19,2020/06/19-5,1088127864,각산너트제작,너트(원형TYPE),,철,무도금,4
2020/06/19,2020/06/19-5,1088127864,각산너트제작,너트(원형TYPE),,철,무도금,4
2020/06/19,2020/06/19-5,1088127864,11114,운송비,,,,1
2020/06/19,2020/06/19-6,6158148595,HB20100CM10,육각볼트,20*100,10.9T,,48
2020/06/19,2020/06/19-6,6158148595,HN20CM10,육각너트,20,10T,,48
2020/06/19,2020/06/19-6,6158148595,ALLT,기타,,STS316L,,28
2020/06/19,2020/06/19-6,6158148595,HN24S316L,육각너트,24,STS316L,,28
2020/06/19,2020/06/19-7,1130284009,HB1665CM10,육각볼트,16*65,10.9T,,64
2020/06/19,2020/06/19-8,1400177105,SC9PP,볼트캡(스몰),9,PP,회색,500
2020/06/19,2020/06/19-8,1400177105,SC12PP,볼트캡(스몰),12,PP,회색,500
2020/06/19,2020/06/19-9,1408156403,FB1230SZY,후렌지볼트(멍),12*30,철,천연색,550
2020/06/19,2020/06/19-9,1408156403,11114,운송비,,,,1
2020/06/22,2020/06/22-1,6028601041,HN30CM10HDG,육각너트,30,10T,용융,50
2020/06/22,2020/06/22-2,1138602593,SHACKLEBC14S304,샤클(BC타입),"1/4""",STS304,,40
2020/06/22,2020/06/22-2,1138602593,WRC14S304,와이어로프클립,1/4',STS304,,100
2020/06/22,2020/06/22-2,1138602593,11114,운송비,,,,1
2020/06/22,2020/06/22-3,2158116699,NYN12S304,나이론너트,12,STS304,,600
2020/06/22,2020/06/22-3,2158116699,HB36160S304,육각볼트,36*160,STS304,,72
2020/06/22,2020/06/22-3,2158116699,HN36S304,육각너트,36,STS304,,72
2020/06/22,2020/06/22-3,2158116699,HB30150S304,육각볼트,30*150,STS304,,28
2020/06/22,2020/06/22-3,2158116699,HN30S304,육각너트,30,STS304,,28
2020/06/22,2020/06/22-3,2158116699,PW30S304,평와샤,30,STS304,,50
2020/06/22,2020/06/22-3,2158116699,SW30S304,스프링와샤,30,STS304,,40
2020/06/22,2020/06/22-4,2158116699,HN20S,육각너트,20,철,무도금,400
2020/06/22,2020/06/22-5,1330562994,FH#816SZY,FH직결피스(+),＃8*16,철,천연색,"72,000"
2020/06/22,2020/06/22-5,1330562994,HW#1420SZW,HW직결피스,＃14*20,철,백색,"3,500"
2020/06/22,2020/06/22-6,1138117524,TFTR114S,각산전산볼트,1-1/4″*1M,철,무도금,20
2020/06/22,2020/06/22-6,1138117524,TFTR114S,각산전산볼트,1-1/4″*1M,철,무도금,20
2020/06/22,2020/06/22-6,1138117524,TCJN114S,각산원형너트,1-1/4″,철,무도금,80
2020/06/22,2020/06/22-6,1138117524,TCJN114S,각산원형너트,1-1/4″,철,무도금,80
2020/06/22,2020/06/22-6,1138117524,11114,운송비,,,,1
2020/06/22,2020/06/22-7,1242598986,ALLT,기타,,철,용융,20
2020/06/22,2020/06/22-7,1242598986,ALLT,기타,,철,용융,16
